162.62.223.16 - - "2024-12-21 01:15:32" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/index 200 "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36"
52.167.144.198 bot - "2024-12-21 06:59:03" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/30 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
66.249.71.96 bot - "2024-12-21 07:08:44" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/issue/view/12 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
52.167.144.228 bot - "2024-12-21 07:09:02" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/51 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
52.167.144.202 bot - "2024-12-21 07:41:32" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/54 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
140.213.180.21 - - "2024-12-21 07:48:39" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/28 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
140.213.180.21 - - "2024-12-21 07:50:21" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/28 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
140.213.180.21 - - "2024-12-21 07:50:27" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/28/12/72 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
223.239.28.101 - - "2024-12-21 07:54:00" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/118/71/585 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
66.249.65.99 bot - "2024-12-21 07:55:50" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
140.213.180.21 - - "2024-12-21 08:06:40" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/28 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
140.213.180.21 - - "2024-12-21 08:06:44" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/28/12/72 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
114.10.40.63 - - "2024-12-21 08:11:09" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/28/12/72 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:133.0) Gecko/20100101 Firefox/133.0"
114.10.40.63 - - "2024-12-21 08:11:23" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/28/12/72 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:133.0) Gecko/20100101 Firefox/133.0"
114.125.204.99 - - "2024-12-21 08:11:50" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/97 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36"
140.213.133.64 - - "2024-12-21 08:29:30" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/69/53/308 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
23.98.179.29 - - "2024-12-21 08:30:40" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/85/56/370 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible"
103.233.154.70 - - "2024-12-21 08:40:12" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/134 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
2a0b:4140:9390::2 - - "2024-12-21 08:43:38" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) obsidian/1.5.12 Chrome/120.0.6099.283 Electron/28.2.3 Safari/537.36"
66.249.74.11 bot - "2024-12-21 08:52:13" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/47 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
180.248.33.74 administrative 237 "2024-12-21 08:55:14" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
180.253.166.249 - - "2024-12-21 09:00:02" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/39 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
180.253.166.249 - - "2024-12-21 09:00:02" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/39 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
66.249.65.98 bot - "2024-12-21 09:02:43" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/76 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
180.253.166.249 - - "2024-12-21 09:09:33" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/39/24/155 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
66.249.71.33 bot - "2024-12-21 09:23:13" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/26 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
52.167.144.167 bot - "2024-12-21 09:24:59" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/index 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
66.249.71.101 bot - "2024-12-21 09:28:21" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/64 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.74.9 bot - "2024-12-21 09:29:30" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/112 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.74.5 bot - "2024-12-21 09:29:45" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/46 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.34 bot - "2024-12-21 09:33:22" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/118/71/585 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.74.6 bot - "2024-12-21 09:41:10" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/56/34/213 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.97 bot - "2024-12-21 09:43:05" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/46 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
112.215.208.66 - - "2024-12-21 09:45:24" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/26.0 Chrome/122.0.0.0 Safari/537.36"
66.249.74.6 bot - "2024-12-21 09:59:15" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/17 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
180.244.138.153 - - "2024-12-21 10:00:54" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/68 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
180.244.138.153 - - "2024-12-21 10:01:02" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/68/51/299 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
180.244.138.153 - - "2024-12-21 10:02:31" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/68 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
66.249.65.98 bot - "2024-12-21 10:27:22" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/issue/view/11 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
40.77.167.67 bot - "2024-12-21 10:51:25" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/91 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
182.1.233.195 - - "2024-12-21 10:53:00" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/53/41/240 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36"
182.1.233.195 - - "2024-12-21 10:53:14" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/53/41/240 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36"
40.77.167.67 bot - "2024-12-21 10:57:35" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/99 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
40.77.167.48 bot - "2024-12-21 11:09:16" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/88 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
101.255.140.194 - - "2024-12-21 11:25:11" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/85 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
101.255.140.194 - - "2024-12-21 11:25:21" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/85/56/370 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
66.249.65.98 bot - "2024-12-21 11:27:10" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/42 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.97 bot - "2024-12-21 11:27:39" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/issue/view/12 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
101.255.140.194 - - "2024-12-21 11:29:47" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/85 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
52.167.144.158 bot - "2024-12-21 11:36:55" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/64 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
66.249.74.10 bot - "2024-12-21 11:37:10" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/view/18 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.34 bot - "2024-12-21 11:48:01" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/issue/view/12 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
20.15.133.175 bot - "2024-12-21 12:01:26" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/article/download/39/24/155 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
103.67.91.35 - - "2024-12-21 12:25:07" https://jurnal.mtsddicilellang.sch.id/index.php/al-musannif/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
